original_filename,page,sr_no,current_gp_name,old_gp_villages,new_or_reconstituted_gp_name,new_gp_villages
GP_Delimitation_2019_Final-1-400.pdf,5,29 .,किशनपुरा,किशनपुरा,किशनपुरा,"1. किशनपुरा
2. हिम्मतपुरा
3. भैसापा
4. गाजीपुरा
5. राजेन्द्रा
6. ठाकरवास
7. बाडिया लुम्बा
8. बस्सी
9. रोहिडा खेडा"
GP_Delimitation_2019_Final-1-400.pdf,5,29 .,किशनपुरा,हिम्मतपुरा,किशनपुरा,"1. किशनपुरा
2. हिम्मतपुरा
3. भैसापा
4. गाजीपुरा
5. राजेन्द्रा
6. ठाकरवास
7. बाडिया लुम्बा
8. बस्सी
9. रोहिडा खेडा"
GP_Delimitation_2019_Final-1-400.pdf,5,29 .,किशनपुरा,भैसापा,किशनपुरा,"1. किशनपुरा
2. हिम्मतपुरा
3. भैसापा
4. गाजीपुरा
5. राजेन्द्रा
6. ठाकरवास
7. बाडिया लुम्बा
8. बस्सी
9. रोहिडा खेडा"
GP_Delimitation_2019_Final-1-400.pdf,5,29 .,किशनपुरा,गाजीपुरा,किशनपुरा,"1. किशनपुरा
2. हिम्मतपुरा
3. भैसापा
4. गाजीपुरा
5. राजेन्द्रा
6. ठाकरवास
7. बाडिया लुम्बा
8. बस्सी
9. रोहिडा खेडा"
GP_Delimitation_2019_Final-1-400.pdf,5,29 .,किशनपुरा,राजेन्द्रा,किशनपुरा,"1. किशनपुरा
2. हिम्मतपुरा
3. भैसापा
4. गाजीपुरा
5. राजेन्द्रा
6. ठाकरवास
7. बाडिया लुम्बा
8. बस्सी
9. रोहिडा खेडा"
GP_Delimitation_2019_Final-1-400.pdf,5,29 .,किशनपुरा,ठाकरवास,किशनपुरा,"1. किशनपुरा
2. हिम्मतपुरा
3. भैसापा
4. गाजीपुरा
5. राजेन्द्रा
6. ठाकरवास
7. बाडिया लुम्बा
8. बस्सी
9. रोहिडा खेडा"
GP_Delimitation_2019_Final-1-400.pdf,5,29 .,किशनपुरा,बाडिया लुम्बा,किशनपुरा,"1. किशनपुरा
2. हिम्मतपुरा
3. भैसापा
4. गाजीपुरा
5. राजेन्द्रा
6. ठाकरवास
7. बाडिया लुम्बा
8. बस्सी
9. रोहिडा खेडा"
GP_Delimitation_2019_Final-1-400.pdf,5,29 .,किशनपुरा,बस्सी,किशनपुरा,"1. किशनपुरा
2. हिम्मतपुरा
3. भैसापा
4. गाजीपुरा
5. राजेन्द्रा
6. ठाकरवास
7. बाडिया लुम्बा
8. बस्सी
9. रोहिडा खेडा"
GP_Delimitation_2019_Final-1-400.pdf,5,29 .,किशनपुरा,कालीकांकर,किशनपुरा,"1. किशनपुरा
2. हिम्मतपुरा
3. भैसापा
4. गाजीपुरा
5. राजेन्द्रा
6. ठाकरवास
7. बाडिया लुम्बा
8. बस्सी
9. रोहिडा खेडा"
GP_Delimitation_2019_Final-1-400.pdf,6,,,अमरपुरा,,10. बूटी सालर
GP_Delimitation_2019_Final-1-400.pdf,6,,,खेडादण्ड,,10. बूटी सालर
GP_Delimitation_2019_Final-1-400.pdf,6,,,रोहिडा खेडा,,10. बूटी सालर
GP_Delimitation_2019_Final-1-400.pdf,6,,,बूटी सालर,,10. बूटी सालर
GP_Delimitation_2019_Final-1-400.pdf,6,31.,देवाता,देवाता,देवाता,"1. देवाता
2. हिरा का बाडिया
3 . भांबीपूरा
4. कलात खेडा
5. किशनपुरा
6. अनाकर
7. मालपुरा
8. जगपुरा
9. हथानखेडा
10. कानपुरा"
GP_Delimitation_2019_Final-1-400.pdf,6,31.,देवाता,हिरा का बाडिया,देवाता,"1. देवाता
2. हिरा का बाडिया
3 . भांबीपूरा
4. कलात खेडा
5. किशनपुरा
6. अनाकर
7. मालपुरा
8. जगपुरा
9. हथानखेडा
10. कानपुरा"
GP_Delimitation_2019_Final-1-400.pdf,6,31.,देवाता,भांबीपूरा,देवाता,"1. देवाता
2. हिरा का बाडिया
3 . भांबीपूरा
4. कलात खेडा
5. किशनपुरा
6. अनाकर
7. मालपुरा
8. जगपुरा
9. हथानखेडा
10. कानपुरा"
GP_Delimitation_2019_Final-1-400.pdf,6,31.,देवाता,कलात खेडा,देवाता,"1. देवाता
2. हिरा का बाडिया
3 . भांबीपूरा
4. कलात खेडा
5. किशनपुरा
6. अनाकर
7. मालपुरा
8. जगपुरा
9. हथानखेडा
10. कानपुरा"
GP_Delimitation_2019_Final-1-400.pdf,6,31.,देवाता,किशनपुरा,देवाता,"1. देवाता
2. हिरा का बाडिया
3 . भांबीपूरा
4. कलात खेडा
5. किशनपुरा
6. अनाकर
7. मालपुरा
8. जगपुरा
9. हथानखेडा
10. कानपुरा"
GP_Delimitation_2019_Final-1-400.pdf,6,31.,देवाता,कानपुरा,देवाता,"1. देवाता
2. हिरा का बाडिया
3 . भांबीपूरा
4. कलात खेडा
5. किशनपुरा
6. अनाकर
7. मालपुरा
8. जगपुरा
9. हथानखेडा
10. कानपुरा"
GP_Delimitation_2019_Final-1-400.pdf,6,31.,देवाता,बाडिया नगा,देवाता,"1. देवाता
2. हिरा का बाडिया
3 . भांबीपूरा
4. कलात खेडा
5. किशनपुरा
6. अनाकर
7. मालपुरा
8. जगपुरा
9. हथानखेडा
10. कानपुरा"
GP_Delimitation_2019_Final-1-400.pdf,6,31.,देवाता,अनाकर,देवाता,"1. देवाता
2. हिरा का बाडिया
3 . भांबीपूरा
4. कलात खेडा
5. किशनपुरा
6. अनाकर
7. मालपुरा
8. जगपुरा
9. हथानखेडा
10. कानपुरा"
GP_Delimitation_2019_Final-1-400.pdf,6,31.,देवाता,मालपुरा,देवाता,"1. देवाता
2. हिरा का बाडिया
3 . भांबीपूरा
4. कलात खेडा
5. किशनपुरा
6. अनाकर
7. मालपुरा
8. जगपुरा
9. हथानखेडा
10. कानपुरा"
GP_Delimitation_2019_Final-1-400.pdf,6,31.,देवाता,जगपुरा,देवाता,"1. देवाता
2. हिरा का बाडिया
3 . भांबीपूरा
4. कलात खेडा
5. किशनपुरा
6. अनाकर
7. मालपुरा
8. जगपुरा
9. हथानखेडा
10. कानपुरा"
GP_Delimitation_2019_Final-1-400.pdf,6,31.,देवाता,हथानखेडा,देवाता,"1. देवाता
2. हिरा का बाडिया
3 . भांबीपूरा
4. कलात खेडा
5. किशनपुरा
6. अनाकर
7. मालपुरा
8. जगपुरा
9. हथानखेडा
10. कानपुरा"
GP_Delimitation_2019_Final-1-400.pdf,6,32 .,बराखन,बराखन,बराखन,"1. बराखन
2. धोलादाता
3. बुजारेल
4. मेडिया
5. धर्मा की तलाई
6. नेगलिया
7. रोडियाना"
GP_Delimitation_2019_Final-1-400.pdf,6,32 .,बराखन,नेगलिया,बराखन,"1. बराखन
2. धोलादाता
3. बुजारेल
4. मेडिया
5. धर्मा की तलाई
6. नेगलिया
7. रोडियाना"
GP_Delimitation_2019_Final-1-400.pdf,6,32 .,बराखन,गोगेला,बराखन,"1. बराखन
2. धोलादाता
3. बुजारेल
4. मेडिया
5. धर्मा की तलाई
6. नेगलिया
7. रोडियाना"
GP_Delimitation_2019_Final-1-400.pdf,6,32 .,बराखन,धोलादाता,बराखन,"1. बराखन
2. धोलादाता
3. बुजारेल
4. मेडिया
5. धर्मा की तलाई
6. नेगलिया
7. रोडियाना"
GP_Delimitation_2019_Final-1-400.pdf,6,32 .,बराखन,रोडियाना,बराखन,"1. बराखन
2. धोलादाता
3. बुजारेल
4. मेडिया
5. धर्मा की तलाई
6. नेगलिया
7. रोडियाना"
GP_Delimitation_2019_Final-1-400.pdf,6,32 .,बराखन,बुजारेल,बराखन,"1. बराखन
2. धोलादाता
3. बुजारेल
4. मेडिया
5. धर्मा की तलाई
6. नेगलिया
7. रोडियाना"
GP_Delimitation_2019_Final-1-400.pdf,6,32 .,बराखन,मेडिया,बराखन,"1. बराखन
2. धोलादाता
3. बुजारेल
4. मेडिया
5. धर्मा की तलाई
6. नेगलिया
7. रोडियाना"
GP_Delimitation_2019_Final-1-400.pdf,6,32 .,बराखन,धर्मा की तलाई,बराखन,"1. बराखन
2. धोलादाता
3. बुजारेल
4. मेडिया
5. धर्मा की तलाई
6. नेगलिया
7. रोडियाना"
GP_Delimitation_2019_Final-1-400.pdf,6,33.,आसन,आसन,आसन,"1. आसन
2. बाघमाल
3. देवलाता
4. सरुपा
5. राणाता
भगवानपुरा
6. कडीयापा
7. सरुपा"
GP_Delimitation_2019_Final-1-400.pdf,6,33.,आसन,बाघमाल,आसन,"1. आसन
2. बाघमाल
3. देवलाता
4. सरुपा
5. राणाता
भगवानपुरा
6. कडीयापा
7. सरुपा"
GP_Delimitation_2019_Final-1-400.pdf,6,33.,आसन,देवलाता,आसन,"1. आसन
2. बाघमाल
3. देवलाता
4. सरुपा
5. राणाता
भगवानपुरा
6. कडीयापा
7. सरुपा"
