,original_filename,page,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10
623,GP_Delimitation_2019_Final-1-400.pdf,76,3 .,,,बारी,"1. बारी
2. हमीरपुराछोटा
3. धोलाखेरिया
4. पाण्डेरा
5. ढेबरी देवा",,,,,
624,GP_Delimitation_2019_Final-1-400.pdf,76,A.,वनेलापाडा,"1. वनेलापाडा
2. सागडूंगरी
3. वडलीपाडा",वनेलापाडा,"1. वनेलापाडा
2. सागडूंगरी",,,,,
625,GP_Delimitation_2019_Final-1-400.pdf,76,5.,बालावाडा,"1. बालावाडा
2. अगोरिया
3. कातरिया
4. रतनपुरा",बालावाडा,"1. बालावाडा
2. कातरिया
3. रतनपुरा",,,,,
626,GP_Delimitation_2019_Final-1-400.pdf,76,6 .,,,वडलीपाडा,"1. वडलीपाडा
2. अगोरिया
3. अम्बा
जिबेलापाडा",,,,,
627,GP_Delimitation_2019_Final-1-400.pdf,76,1 .,बांसला,1. बांसला,बांसला,1. बांसला,,,,,
628,GP_Delimitation_2019_Final-1-400.pdf,77,,,2. अम्बा जिबेलापाडा,,,,,,,
629,GP_Delimitation_2019_Final-1-400.pdf,77,8 .,खुटामछार,"1. खुटामछार
2. लिलवानी
3. लालावाडा",खुटामछार,"1. खुटामछार
2. लिलवानी
3. सरेडीभीलन",,,,,
630,GP_Delimitation_2019_Final-1-400.pdf,77,9 .,,,लालावाडा,1. लालावाडा,,,,,
631,GP_Delimitation_2019_Final-1-400.pdf,77,10.,सुवाला,"1. सुवाला
2. रायनपाडा
3. सरेडीभीलन",सुवाला,"1. सुवाला
2. रायनपाडा",,,,,
632,GP_Delimitation_2019_Final-1-400.pdf,77,11.,पिण्डारमा,"1. पिण्डारमा
2. रागेलापाडा",पिण्डारमा,"1. पिण्डारमा
2. रागेलापाडा",,,,,
633,GP_Delimitation_2019_Final-1-400.pdf,77,,,3. पटेलिया,,3. पटेलिया,,,,,
634,GP_Delimitation_2019_Final-1-400.pdf,77,,,"4. खोखरवा
5. गणेशपुरा",,,,,,,
635,GP_Delimitation_2019_Final-1-400.pdf,77,12 .,,,खोखरवा,"1. खोखरवा
2. गणेशपुरा",,,,,
636,GP_Delimitation_2019_Final-1-400.pdf,77,13.,पिपलोद,"1. पिपलोद
2. कुण्डी
3. हमीरपुराबड़ा",पिपलोद,"1. पिपलोद
2. कुण्डी",,,,,
637,GP_Delimitation_2019_Final-1-400.pdf,77,14 .,,,हमीरपुराबड़ा,"1. हमीरपुराबड़ा
2. चिरोला बड़ा",,,,,
638,GP_Delimitation_2019_Final-1-400.pdf,77,15.,चोखला,"1. चोखला
2. चिरोला बड़ा",चोखला,1. चोखला,,,,,
639,GP_Delimitation_2019_Final-1-400.pdf,77,16.,बोडीगामा,"1. बोडीगामा
2. हमीरपुरा
3. जलदा",बोडीगामा,1. बोडीगामा,,,,,
640,GP_Delimitation_2019_Final-1-400.pdf,77,17 .,,,जलदा,"1. जलदा
2. हमीरपुरा",,,,,
641,GP_Delimitation_2019_Final-1-400.pdf,77,18.,बुडवा,"1. बुडवा
2. सेवना
3. केवड़िया",बुडवा,1. बुडवा,,,,,
642,GP_Delimitation_2019_Final-1-400.pdf,77,19 .,,,सेवना,"1. सेवना
2. केवड़िया",,,,,
643,GP_Delimitation_2019_Final-1-400.pdf,78,क्र.सं.,"वर्तमान ग्रा ० प ०
का नाम","वर्तमान ग्रा ० प ० में
सम्मिलित ग्रामों का
नाम","पुनर्गठित /
पुनर्सीमांकित /
नवसृजित
ग्रा ० प ० का नाम","पुनर्गठित /
पुनर्सीमांकित /
नवसृजित ग्रा 0 प 0 में
ग्रामों का नाम",,,,,
644,GP_Delimitation_2019_Final-1-400.pdf,78,1,2,3,4,5,,,,,
645,GP_Delimitation_2019_Final-1-400.pdf,78,1 .,सेंडनानी,"1. सेंडनानी
2. बोरकुंडा
3. सेंडमोटी",सेंडनानी,1. सेंडनानी,,,,,
646,GP_Delimitation_2019_Final-1-400.pdf,78,2 .,,,सेंडमोटी,"1. सेंडमोटी
2. रायपुरा
3. बोरकुंडा",,,,,
647,GP_Delimitation_2019_Final-1-400.pdf,78,3 .,गडूली,"1. गडूली
2. रायपुरा",गडूली,1. गडूली,,,,,
648,GP_Delimitation_2019_Final-1-400.pdf,78,4 .,टांडीनानी,"1. टांडीनानी
2. टांडीमोटी
3. बांकानेर
4 . पंचाल
5. गढा",टांडीनानी,"1. टांडीनानी
2. टांडीमोटी
3. बांकानेर
4. पंचाल",,,,,
649,GP_Delimitation_2019_Final-1-400.pdf,78,5 .,खोडालिम,"1. खोडालिम
2. हडमत
3. धुलियागढ़
4. नवागाव",खोडालिम,"1. खोडालिम
2. गढा
3. धुलियागढ़",,,,,
650,GP_Delimitation_2019_Final-1-400.pdf,78,6 .,,,हडमत,"1. हडमत
2. नवागाव",,,,,
651,GP_Delimitation_2019_Final-1-400.pdf,78,7 .,शेरगढ़,"1. शेरगढ़
2. टांडा
3. डाबरी
4. बेडाऊ",शेरगढ़,"1. शेरगढ़
2. डाबरी
3. टांडा",,,,,
652,GP_Delimitation_2019_Final-1-400.pdf,78,8 .,सालिया,"1. सालिया
2. जगपुरा
3. रुपाखेडा
4. कुंडा
5. अमरियापाडा
6. घोडीया",सालिया,"1. सालिया
2. जगपुरा
3. कुंडा",,,,,
653,GP_Delimitation_2019_Final-1-400.pdf,79,9 .,,,अमरिया पाडा,"1. अमरियापाडा
2. घोड़ीया
3. रुपाखेडा
4. बेडाऊ",,,,,
654,GP_Delimitation_2019_Final-1-400.pdf,79,10 .,गमानिया हमीरा,"1. गमानिया
हमीरा
2. भूराटेम्बा बड़ा
3 . भूराटेम्बा
छोटा
4. वागखोरा
5. खूंटीबिजिया",गमानिया हमीरा,"1. गमानिया
हमीरा
2. भण्डारा
3. गमीरपुरा",,,,,
655,GP_Delimitation_2019_Final-1-400.pdf,79,11 .,,,खूंटी बिजिया,"1. खूंटीबिजिया
2. भूराटेम्बा
छोटा
3. वागखोरा
4. भूराटेम्बा बड़ा",,,,,
656,GP_Delimitation_2019_Final-1-400.pdf,79,12.,छालका तलाई,"1. छालकातलाई
2. गमीरपुरा
3. गमानिया
मोती",छालका तलाई,"1. छालकातलाई
2. अम्बेपुरा",,,,,
657,GP_Delimitation_2019_Final-1-400.pdf,79,13.,खूंटी नारजी,"1. खूंटी नारजी
2. मुन्नाडूंगरी
3. खूंटी
जालमिया
4. खूंटीकानजी
5. जोगीवाडा
6. डागल",खूंटी नारजी,"1. खूंटी नारजी
3 .
2. मुन्नाडूंगरी
गमानिया
मोती",,,,,
658,GP_Delimitation_2019_Final-1-400.pdf,79,14 .,,,डागल,"1. डागल
2. जोगीवाडा
3. खूंटीकानजी
4. खूंटी
जालमिया",,,,,
659,GP_Delimitation_2019_Final-1-400.pdf,79,15 .,ढालर,"1. ढालर
2. मुन्नाखेडा
3. खेरिया
4. भण्डारा",ढालर,"1. ढालर
2. मुन्नाखेडा
3. खेरिया",,,,,
660,GP_Delimitation_2019_Final-1-400.pdf,80,क्र.सं.,"वर्तमान ग्रा ० प ०
का नाम","वर्तमान ग्रा ० प ० में
सम्मिलित ग्रामों का
नाम","पुनर्गठित /
पुनर्सीमांकित /
नवसृजित
ग्रा ० प ० का नाम","पुनर्गठित / पुनर्सीमांकित /
नवसृजित ग्रा ० प ० में ग्रामों
का नाम",,,,,
661,GP_Delimitation_2019_Final-1-400.pdf,80,1,2,3,4,5,,,,,
662,GP_Delimitation_2019_Final-1-400.pdf,80,1 .,नादीया,"1. नादीया
2 .
3. आजाद नगर
4. प्रताप नगर
5. आम्बाखो
6. डेरी
7. भमरीयापाडा
शक्तिनगर",नादीया,"1. नादीया
2. शक्तिनगर
3. आजाद नगर
4. आम्बाखो",,,,,
663,GP_Delimitation_2019_Final-1-400.pdf,80,2 .,,,डेरी,"1. डेरी
2. भमरीयापाडा
3. प्रताप नगर",,,,,
664,GP_Delimitation_2019_Final-1-400.pdf,80,3 .,वाग तलाब,"1. वाग तलाब
2. गोपालपूरी
3. झाझियामाल
4. कालाखेत
5. महुडीखेडा
6. उमरीपाड़ा
7. मरगली
8. सरवनी",वाग तलाब,"1. वाग तलाब
2 . गोपालपूरी
3. उमरीपाड़ा
4. मरगली
5. सरवनी",,,,,
665,GP_Delimitation_2019_Final-1-400.pdf,80,4 .,,,कालाखेत,"1. कालाखेत
2. महुडीखेडा
3. झाझियामाल",,,,,
666,GP_Delimitation_2019_Final-1-400.pdf,80,गणेशपुरा,1. गणेशपुरा,,,,,,,,
667,GP_Delimitation_2019_Final-1-400.pdf,80,,2. भीतपाडा,,,,,,,,
668,GP_Delimitation_2019_Final-1-400.pdf,80,,3. भेदीपाड़ा,,,,,,,,
669,GP_Delimitation_2019_Final-1-400.pdf,81,,,,,,,4 . खानपुरा,,,
670,GP_Delimitation_2019_Final-1-400.pdf,81,5 .,खजुरी,"1. खजुरी
2 . खानपुरा
3 . खलदा
4 . डूंगरा
5. कानपुरी",,खजुरी,,"1. खजुरी
2. खलदा
3 .
4 .
डूंगरा
कानपुरी",,,
671,GP_Delimitation_2019_Final-1-400.pdf,81,,,पंचायत समिति,समिति,- बांसवाडा,,,,,
672,GP_Delimitation_2019_Final-1-400.pdf,81,क्र.सं.,"वर्तमान ग्रा ० प ०
का नाम","वर्तमान ग्रा 0 प 0 में
सम्मिलित ग्रामों का
नाम",,"पुनर्गठित / पुनर्सीमांकित
नवसृजित
ग्रा ० प ० का नाम",/,"पुनर्गठित / पुनर्सीमांकित /
नवसृजित ग्रा 0 प 0 में
ग्रामों का नाम",,,
673,GP_Delimitation_2019_Final-1-400.pdf,81,1,2,3,,4,,5,,,
674,GP_Delimitation_2019_Final-1-400.pdf,81,1 .,सामरिया,"1. सामरिया
2. राजीव नगर
3. प्रताप नगर
4. गाँधी नगर
5. सुभाष नगर",,सामरिया,,"सामरिया
राजीव नगर
1 .
2 .",,,
675,GP_Delimitation_2019_Final-1-400.pdf,81,2 .,,,,प्रताप नगर,,"1. प्रताप नगर
2. सुभाष नगर
3. गाँधी नगर",,,
676,GP_Delimitation_2019_Final-1-400.pdf,81,3.,केसरपुरा,"1. केसरपुरा
2. नाथपुरा
3 . पाडला
4. सामापाडा
5. खडदेव
6 . खाण्डियादेव
7. खोडी पीपली",,केसरपुरा,,"1. केसरपुरा
2. पाडला",,,
677,GP_Delimitation_2019_Final-1-400.pdf,81,4 .,,,,खोडी पीपली,,"1. खोडी पीपली
2. सामापाडा
3. खडदेव
4. खाण्डियादेव
5. नाथपुरा",,,
678,GP_Delimitation_2019_Final-1-400.pdf,82,5 .,खेडा वडलीपाड़ा,"1. बडलीपाडा
2. सालिया
3 .
4 .
5 . 6. छानी महुडी
7. सज्जनगढ
नवलापाडा
गढा
रतनपुरा गलिया
8. भवानपुरा
9. रानगी
10. छप्पड़
11. भूतपाडा
12. महुडीपाडा
13. खेडा",खेडा वडलीपाड़ा,"1. खेडा
2. बडलीपाडा
3. भूतपाडा
4. महुडीपाडा
5. सालिया
6. भवानपुरा",,,,,
679,GP_Delimitation_2019_Final-1-400.pdf,82,6 .,,,गढा,"1. गढा
2. सज्जनगढ
3. रानगी
4. नवलापाडा
रतनपुरा गलिया
6. छानी महुडी 5 .
7. छप्पड़",,,,,
